r_mean,r_median,r_std,g_mean,g_median,g_std,b_mean,b_median,b_std,green_coverage,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,sobel_mean,sobel_std,canny_mean,canny_std,binary_mean,binary_std,lbp_mean,lbp_std,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,contrast,dissimilarity,homogeneity,energy,glcm_corre,ASM,entropy,image_id,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Total_g,Dry_Green_g,Dry_Dead_g,Dry_Clover_g,GDM_g
132.0864545,136.0,56.50011792128784,129.477917,140.0,59.152004449055724,122.064869,127.0,53.92929202217326,0.292072,76.634637,63.30662495251372,43.234592,28.90454923698925,138.4019475,57.891816552145286,157.19589231759002,155.56465424214016,60.7541325,108.63350851221017,140.08527,126.87734620107364,5.9118804931640625,3.5043571813205348,0.1214447021484375,0.11572265625,0.0384368896484375,0.0233001708984375,0.023406982421875,0.0234832763671875,0.037567138671875,0.10784912109375,0.1211090087890625,0.3876800537109375,3979.5673029154523,46.63103756668309,0.033770777173449916,0.006631205820285799,0.34109496687759344,4.417256822589384e-05,10.286216897629753,ID797502182,2015/7/1,Tas,Ryegrass,0.43,3.0,19.5825,6.9746,12.6079,0.0,6.9746
108.052573,88.0,73.09174876194763,113.576273,95.0,71.05763606699475,78.0122175,54.0,70.29524724497875,0.546025,38.1045025,28.26604023784537,118.3894175,70.5883897571739,120.1093655,71.07396532970009,229.71760114805457,204.91648786953027,71.33319,114.46195636290642,89.728635,121.77673827967632,5.944061279296875,3.4845653339487477,0.1260833740234375,0.1073455810546875,0.0348358154296875,0.021331787109375,0.0214385986328125,0.0286102294921875,0.038330078125,0.115264892578125,0.1234283447265625,0.383331298828125,5945.040694445893,58.041980998912265,0.028192428720502708,0.006255073052769636,0.3286536779686556,3.9249233651075724e-05,10.456227413431233,ID1880764911,2015/5/18,Tas,Ryegrass,0.52,5.0,43.0709,15.1546,21.9343,5.9821,21.1367
94.1156025,65.0,76.73589434262163,110.0420915,91.0,75.63335732205486,44.535878,12.0,62.36453095124756,0.7873225,36.6325615,8.669703942391447,186.523887,65.92773327979077,112.145458,75.96395622905794,112.86601059179733,165.0204284265808,36.1711125,88.96788357611044,74.6656575,116.03784836247483,5.69061279296875,3.3298320908705032,0.1021728515625,0.104522705078125,0.0470428466796875,0.0433349609375,0.0531463623046875,0.052398681640625,0.054901123046875,0.11187744140625,0.100555419921875,0.330047607421875,3732.7795024909246,37.811395752245474,0.0920924189307622,0.0102978864988859,0.6394880737492414,0.0001085279206404759,9.940302027424533,ID668475812,2015/5/7,NSW,Lucerne,0.78,42.0,87.0,34.0699,52.9301,0.0,34.0699
105.1100865,102.0,46.99609914091293,105.605911,103.0,46.936714210307464,106.2157575,103.0,47.173428868391504,0.2886195,99.6796455,46.21614738913587,41.994767,31.737305534901836,113.9396785,47.08279700502763,180.9550655809823,138.05099168271988,79.2531075,118.01901272292294,82.7239125,119.37902658420508,5.9746551513671875,3.5185554240962076,0.1245880126953125,0.113800048828125,0.03546142578125,0.020904541015625,0.0183258056640625,0.0232391357421875,0.0316314697265625,0.10638427734375,0.12774658203125,0.397918701171875,3110.6784518726868,43.343687569087926,0.027864477151622827,0.0070339794315269115,0.19190733140576668,4.9495047079648576e-05,10.116705659680125,ID661372352,2015/7/8,WA,Clover,0.26,1.0,10.4,10.4,0.0,0.0,10.4
120.272378,100.0,73.52629750113297,104.758722,84.0,75.17133777528979,63.328157,36.0,66.76783009042116,0.253127,22.8974675,17.147385036396773,153.067394,67.45751127968452,124.50021,73.57070428476202,200.49129231961496,198.30827625697015,64.54815,110.87522077352313,83.353635,119.61332892820423,5.891998291015625,3.4552488429060113,0.1189422607421875,0.1077728271484375,0.039520263671875,0.0272979736328125,0.028350830078125,0.031646728515625,0.039764404296875,0.1135711669921875,0.1201324462890625,0.3730010986328125,5745.173342871355,55.36153500157897,0.03288567558969926,0.0066388254693101525,0.4075875527926722,4.433331563885752e-05,10.391889099865828,ID587125778,2015/6/29,Tas,WhiteClover,0.54,2.0,31.0923,1.6364,25.3648,4.0911,5.7275
92.2671105,70.0,72.1897393919717,128.4550025,112.0,71.28346680139087,51.674891,19.0,62.99400985123998,0.9887285,45.1981025,5.8548092965948735,185.0274185,67.65010873402835,128.526613,71.30370559619064,189.57688747140276,187.72642008426817,59.09931,107.59923609173023,91.1304975,122.20273846318868,5.8995208740234375,3.4719934533304566,0.1248321533203125,0.107513427734375,0.0343017578125,0.0246734619140625,0.0255279541015625,0.0327606201171875,0.041717529296875,0.111846923828125,0.1212005615234375,0.3756256103515625,6002.103506059681,56.91153968727599,0.0329105105775599,0.006440503240818398,0.3460677250992288,4.182902438010722e-05,10.423170752411496,ID667059550,2015/8/14,Vic,Phalaris_Clover,0.79,9.0,69.3,52.9941,8.1529,8.1529,61.1471
99.6730195,87.0,68.82313300230248,131.03768,122.0,68.37184037465717,56.7247775,34.0,60.66646726219926,0.979174,43.29712,5.892157983761128,175.868666,67.24124871966943,131.1801875,68.3377669518462,246.22937955124277,186.97729589394024,76.5322575,116.86975324887828,102.420495,125.00907338651452,5.9605865478515625,3.5284816890533888,0.1327362060546875,0.111083984375,0.031005859375,0.0172882080078125,0.016845703125,0.0245361328125,0.0323333740234375,0.1124267578125,0.1311187744140625,0.390625,6713.169293331874,64.03524608925945,0.021026119468772583,0.005704769238075105,0.1850136476445415,3.2583324501221226e-05,10.534074466747612,ID2099742797,2015/7/2,Vic,Ryegrass_Clover,0.75,2.0,20.7,15.18,1.38,4.14,19.32
89.7260535,65.0,70.99960490604958,126.490821,109.0,70.62363277080807,70.693754,44.0,68.46596500734861,0.98679,50.7845775,7.989518987179002,144.998327,68.1040052067503,126.563742,70.62878054983987,188.22017222941693,202.14164055911058,56.92518,106.18589728380883,92.299035,122.54444933602161,5.884735107421875,3.4592028159283252,0.1207122802734375,0.110382080078125,0.035919189453125,0.02520751953125,0.0273895263671875,0.0320587158203125,0.042449951171875,0.1154937744140625,0.119598388671875,0.37078857421875,5452.414977909334,52.94408990834311,0.041522981915920056,0.006789349017023408,0.3888009440658841,4.6470273819027125e-05,10.376942541328791,ID1168534540,2015/5/7,NSW,Fescue,0.86,9.0,64.3,55.6108,8.6892,0.0,55.6108
114.340289,102.0,69.45006811657193,126.825783,118.0,69.59737912045904,77.7580815,61.0,65.72547767752897,0.764682,37.536577,11.088270565019192,130.547585,66.31503281057601,129.063593,69.78623141372768,200.08010716697586,194.09672108784198,64.1713875,110.66045743093979,109.7544225,126.25903721790174,5.8636932373046875,3.4992050830887056,0.127410888671875,0.1116485595703125,0.0371246337890625,0.024139404296875,0.0212554931640625,0.0283355712890625,0.040496826171875,0.113555908203125,0.1234893798828125,0.3725433349609375,5751.074926426495,56.69983907933185,0.031585563673000014,0.0058544136762354315,0.32857270414383566,3.43688161152464e-05,10.515277996272616,ID1357768767,2015/2/25,NSW,Fescue,0.68,15.0,109.6,104.1503,5.4497,0.0,104.1503
108.3894915,100.0,63.68489552375373,133.403036,128.0,62.72206937739464,60.2399375,43.0,58.28468267474823,0.9299615,40.3172685,6.508503683559513,165.6456185,64.90148843634061,133.9565025,62.76430471587725,197.18246751389762,171.66853853904237,68.8304925,113.19955339888689,108.347205,126.05324447902157,5.8913116455078125,3.497511524786136,0.1266632080078125,0.1112060546875,0.036773681640625,0.0218963623046875,0.0207977294921875,0.02978515625,0.0399017333984375,0.113189697265625,0.121063232421875,0.37872314453125,4933.788328633317,53.7935405703428,0.026111928166000768,0.0059605316120126105,0.2917153502867423,3.561339879004807e-05,10.45033193291092,ID686797154,2015/9/3,Tas,Ryegrass_Clover,0.8,2.5,32.3988,23.6424,5.2539,3.5026,27.145
115.923189,104.0,72.21966676100271,119.898713,109.0,70.5412941966876,98.0262855,83.0,69.86422969282985,0.5076545,39.249462,31.859931712270757,77.6972945,57.019942387556554,125.3949085,71.22110449000797,246.11736761336346,205.7121056697165,73.9473225,115.70808412803744,109.2023475,126.18021205002488,5.9184722900390625,3.5114806245862247,0.129486083984375,0.1114501953125,0.0334625244140625,0.02044677734375,0.0203704833984375,0.0257415771484375,0.0367584228515625,0.1124420166015625,0.127655029296875,0.3821868896484375,6106.916824659879,59.8273202314147,0.026626093945469623,0.005920219025694905,0.30071034257206,3.515439267328691e-05,10.512658189043542,ID1119761112,2015/5/7,NSW,Fescue,0.42,4.0,55.4,22.9514,32.4486,0.0,22.9514
103.504441,88.0,70.71958423433725,131.5123365,120.0,69.56545572919627,57.0297135,30.0,63.573268309942314,0.9751405,41.9983595,5.616433014713141,176.241357,68.1705716772168,131.6680275,69.58110635624618,211.00292646657917,185.08146486220411,67.611975,112.55964846071336,99.71928,124.43665696361985,5.9044189453125,3.4881068866377682,0.124969482421875,0.1099853515625,0.0358734130859375,0.023406982421875,0.024017333984375,0.030029296875,0.0373382568359375,0.111663818359375,0.123870849609375,0.37884521484375,6300.76876138501,60.33010741062558,0.02580958533171515,0.005840483463013722,0.2803364455787633,3.4221875060177195e-05,10.522855151929672,ID600602588,2015/8/14,Vic,Phalaris_Clover,0.73,4.0,38.0,33.7778,2.1111,2.1111,35.8889
99.6874135,82.0,62.51692856482968,124.0377685,115.0,59.366975592836184,75.148669,65.0,53.105308807391765,0.9486735,47.331413,12.178650599447826,115.8891665,49.59967216056247,124.366056,59.42335605639302,109.87336762773663,131.85526851870682,42.057915,94.63561755941987,79.8755625,118.2715644303761,5.7611846923828125,3.3892820767705394,0.10675048828125,0.1073760986328125,0.046356201171875,0.0406951904296875,0.04107666015625,0.0455780029296875,0.04827880859375,0.1066436767578125,0.1045684814453125,0.3526763916015625,3114.693223385207,38.195600114747776,0.0509224011600473,0.0077634232239015034,0.5336437395736725,6.122573276063082e-05,10.127035587970227,ID40849327,2015/8/21,WA,Clover,0.81,4.0,51.97,0.0,0.0,51.97,51.97
147.5120115,149.0,61.35475284543054,147.2713165,151.0,63.1932605176915,125.1730935,124.0,61.40355096523537,0.3452785,33.917855,33.426152952425966,57.742065,41.83564143808214,154.2475395,61.94056931201018,201.2216476691076,178.6126722753161,71.8055775,114.69255120709232,155.5072875,124.38585870947043,5.8936614990234375,3.516219409356233,0.125579833984375,0.115203857421875,0.0372314453125,0.0217437744140625,0.021728515625,0.0272216796875,0.037109375,0.1068572998046875,0.1208343505859375,0.3864898681640625,5016.336691882557,53.87395074911377,0.028302949559786645,0.005762958727431911,0.2665641943012474,3.328701469505532e-05,10.498015149999949,ID552040066,2015/2/24,NSW,Phalaris,0.37,7.0,30.7,24.108,6.592,0.0,24.108
115.748293,110.0,68.94796756675393,118.991188,116.0,65.64493909166688,75.757939,63.0,60.92391740090485,0.4870245,31.346969,13.26631420225825,127.424718,63.01212133090327,126.86569,67.48818666125132,185.9511468419062,173.67535442076942,65.311365,111.30509277134075,110.5400775,126.3669696906355,5.87396240234375,3.479161882528092,0.1211090087890625,0.1119537353515625,0.0394287109375,0.0253753662109375,0.024871826171875,0.03167724609375,0.040863037109375,0.110687255859375,0.1171417236328125,0.37689208984375,4495.769155298402,49.75246856678461,0.0330553617381266,0.006445967030340277,0.422689570302862,4.1772071863252625e-05,10.373683807330707,ID249042826,2015/9/4,Tas,Clover,0.53,2.8333,16.3385,1.8,3.8769,10.6616,12.4615
119.3106015,115.0,60.058398981393076,145.5698095,147.0,60.21266095792239,60.8288675,46.0,55.98986207490999,0.902042,39.013713,6.632672157858475,168.753269,60.49380642523362,146.383096,60.012236481027635,193.53967008954734,163.95284518308665,73.9134075,115.69238135780137,124.60422,127.46711128048521,5.92315673828125,3.50032917618387,0.12481689453125,0.11175537109375,0.03509521484375,0.0235443115234375,0.02197265625,0.027435302734375,0.0377960205078125,0.1107635498046875,0.1179962158203125,0.388824462890625,4514.100295695016,51.956920970907184,0.02398203068658432,0.005836867335834555,0.26778221996417373,3.410538577502713e-05,10.468656595702532,ID1512751450,2015/9/11,Tas,Ryegrass,0.77,3.8333,29.7024,19.656,9.6678,0.3786,20.0346
108.1648665,107.0,59.18264959037552,130.364509,134.0,59.570940803288636,96.736149,95.0,59.022437078197626,0.929984,50.963922,13.966019489386232,88.4713115,57.07028713761625,130.946109,59.52661460859434,146.4923912282405,149.19815669850658,53.3864175,103.74693676931231,119.6117025,127.25574549917775,5.8027191162109375,3.4449943948896484,0.1121673583984375,0.112274169921875,0.0439453125,0.03509521484375,0.0377960205078125,0.0357818603515625,0.04034423828125,0.10198974609375,0.1142730712890625,0.3663330078125,3891.775776324342,45.057816284605174,0.03762815141871921,0.006251657265295422,0.41010436855751253,3.940377814572026e-05,10.384120375062372,ID743847993,2015/6/30,Vic,Phalaris_Clover,0.81,4.6,50.2,32.5622,17.6378,0.0,32.5622
78.882995,59.0,55.24849916359696,93.103721,74.0,56.28324715183162,59.649827,41.0,51.477541169621446,0.845991,43.4842655,18.444058865269042,115.1612955,63.13553654053855,94.116218,56.394568598194574,186.10077240311048,174.14490471146644,63.323895,110.1711284639899,59.4123225,107.79757962336629,6.02398681640625,3.475790584784894,0.1225128173828125,0.1085205078125,0.0323486328125,0.0189971923828125,0.0196990966796875,0.02593994140625,0.0336761474609375,0.1139068603515625,0.1337127685546875,0.39068603515625,4360.7768361035705,48.72336096694798,0.03324224237404672,0.00844524101953117,0.20309220666729982,7.158815181843539e-05,10.016949089370074,ID610397481,2015/7/8,WA,Clover,0.62,1.0,23.73,3.0787,0.0,20.6513,23.73
106.420751,98.0,60.920452933280124,139.198324,138.0,59.59155471701528,50.3406035,31.0,55.188700861279465,0.976754,41.6521665,5.183303807059524,183.2549145,61.14900531568513,139.4324205,59.65856454031709,100.11463714689812,124.50675957531355,38.9355675,91.72017932795895,108.0438825,126.00678351511954,5.76068115234375,3.399354499113157,0.106719970703125,0.11419677734375,0.0427703857421875,0.0352630615234375,0.042724609375,0.0428466796875,0.048126220703125,0.1094818115234375,0.1059417724609375,0.3519287109375,2708.478494434542,35.46661252583564,0.06179277702496219,0.007287704991315159,0.5922129677581788,5.4152224316980856e-05,10.183976663816601,ID1782608354,2015/9/1,WA,Ryegrass,0.81,17.0,72.17,72.1,0.0,0.07,72.17
128.77214,121.0,64.7489088542842,117.413733,108.0,66.12994934978182,83.2535085,69.0,64.23503051248929,0.2022495,24.0122345,13.702480243262885,118.0030885,62.92401847435659,131.601243,65.03550221882621,225.22362324978673,183.76624035235108,77.3306625,117.21470716088102,105.0596175,125.50967784698389,5.8981781005859375,3.487586853619835,0.1225128173828125,0.1117706298828125,0.038238525390625,0.023956298828125,0.0243682861328125,0.0284576416015625,0.0375518798828125,0.1118927001953125,0.12152099609375,0.379730224609375,5075.732162360231,54.49652543494004,0.026405943498572684,0.005793097822883302,0.31620439415183094,3.36130975390156e-05,10.498005410317141,ID684383343,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,47.8,19.2877,16.7719,11.7404,31.0281
133.5450555,134.0,52.11306449444246,136.289246,140.0,51.6436772388594,83.0451485,79.0,50.46026777686526,0.5022745,30.5129825,8.297864571966317,120.807461,52.14493353848943,141.8559005,51.44069987698553,204.80903811651774,153.65372217680496,83.28912,119.58949824138243,134.07033,127.33059633760891,5.9533538818359375,3.5263690055484886,0.12628173828125,0.1159210205078125,0.032928466796875,0.0206298828125,0.0187530517578125,0.0242767333984375,0.03369140625,0.1082000732421875,0.1201171875,0.399200439453125,3613.0517662378998,46.972759635719996,0.023952200233415797,0.00656164953688962,0.19480616472280546,4.306859879683098e-05,10.257696869408496,ID1953218650,2015/11/10,Tas,Ryegrass_Clover,0.5,3.1667,15.7,6.7,5.2,3.8,10.5
101.8195755,83.0,70.09516734768383,131.9500875,118.0,69.06966382024991,60.5941515,33.0,64.86591551419778,0.969454,43.0426195,5.871497515814834,170.1178275,69.6472996689767,132.14116,69.07431781678626,216.28881696359417,193.12727835416953,67.20474,112.34202963064355,98.859165,124.24150904791351,5.922637939453125,3.497260573339931,0.1248779296875,0.1116485595703125,0.0360260009765625,0.0233001708984375,0.0201568603515625,0.0266876220703125,0.0364837646484375,0.11285400390625,0.1255950927734375,0.3823699951171875,6305.467804796891,60.164633629508664,0.02661357989266479,0.00592922635500348,0.2679930693004892,3.527060976596112e-05,10.50159111679911,ID661817669,2015/7/1,Vic,Phalaris_Clover,0.7,3.0,37.9,23.3231,13.1192,1.4577,24.7808
100.7237395,100.0,52.39075621363123,128.4238645,133.0,52.59804168774385,43.1493395,35.0,40.44112574117763,0.94003,40.127066,5.998643199227972,186.499902,50.659397736159434,129.034752,52.72127904649598,177.11649285027565,142.68895712148947,71.620575,114.6025299095503,98.648025,124.19264687814402,5.9495849609375,3.5050523068059487,0.121826171875,0.1143035888671875,0.0359649658203125,0.0225372314453125,0.021881103515625,0.027191162109375,0.034210205078125,0.1058502197265625,0.1200714111328125,0.3961639404296875,3574.04151300006,45.92529108396237,0.027486135710578622,0.006634417604946046,0.2265071059336511,4.40839583316513e-05,10.24513040598141,ID1108283583,2015/8/19,Vic,Phalaris_Ryegrass_Clover,0.83,5.5,53.4,40.4108,7.2162,5.773,46.1838
116.6954095,107.0,65.03858135850834,118.3805535,110.0,64.31276676161305,88.6648075,74.0,65.1129696411394,0.4895615,33.125959,22.149976440852466,96.239719,59.039887421988176,124.8251405,64.22197203181524,207.01394044840333,179.2949097577087,71.256945,114.4245112039679,100.73418,124.65889811693187,5.93682861328125,3.488936175349967,0.1227569580078125,0.112518310546875,0.03546142578125,0.022003173828125,0.020599365234375,0.0276947021484375,0.0385894775390625,0.11383056640625,0.120758056640625,0.3857879638671875,5239.764254524373,55.31342464437999,0.026197929841870898,0.0058017710888825435,0.2933143578524567,3.3724789986843246e-05,10.504563898092123,ID1413758094,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,64.4879,17.5601,46.0532,0.8746,18.4347
130.1612505,130.0,57.936610927601286,142.737518,148.0,58.22481744239027,73.311123,67.0,53.64784130306523,0.728602,34.746202,8.653383360004108,144.295684,57.79216093011358,146.164224,57.61456312841246,210.71619176423582,167.49995652052505,79.8990225,118.28100837008665,136.9328325,127.15058659332618,5.9415740966796875,3.534807232460795,0.1298980712890625,0.1117706298828125,0.0356292724609375,0.0207061767578125,0.01837158203125,0.0239105224609375,0.0320281982421875,0.1072235107421875,0.123504638671875,0.3969573974609375,4386.815189921297,51.76483269656352,0.022967559605617707,0.006018495516474832,0.21354716628044812,3.624689347259031e-05,10.413203092356264,ID363069566,2015/5/19,Tas,Ryegrass_Clover,0.68,3.0,18.2,12.5,5.5,0.2,12.7
77.2747405,43.0,78.50234634810386,114.9481355,93.0,73.04744466149133,56.0982245,24.0,70.37372276956508,0.974759,50.180402,9.40476847766047,164.866947,67.23901394204997,114.981894,73.05666606937908,68.29954835838717,126.3800206165529,20.98752,70.08096463555279,62.89422,109.91971247502244,5.525421142578125,3.2111600068711574,0.083648681640625,0.10345458984375,0.053070068359375,0.061553955078125,0.0842437744140625,0.064453125,0.0583953857421875,0.1046295166015625,0.089813232421875,0.2967376708984375,2381.3609540958328,25.96862413195069,0.14828500069843545,0.01488229775212496,0.7756692831473351,0.00022798084307507917,9.333679475363603,ID1149598723,2015/5/7,NSW,Lucerne,0.87,43.0,63.7,58.3169,5.3831,0.0,58.3169
138.972968,136.0,31.400402883895865,127.2137035,124.0,27.157386772553938,112.8411035,109.0,31.200314844601934,0.1800405,20.8088865,28.090302937670817,51.729001,24.699636263354147,140.479254,30.173950729122026,90.40349224883596,74.10704171814339,50.5648425,101.6721768255711,118.31031,127.16839071759895,5.9604034423828125,3.4753953600307557,0.117645263671875,0.11224365234375,0.037689208984375,0.023284912109375,0.0227813720703125,0.0282440185546875,0.0372314453125,0.1111907958984375,0.11834716796875,0.3913421630859375,914.5819958970683,22.39261125528803,0.05285941593400115,0.012768140381198981,0.3721430185704252,0.0001631542057831655,9.10516136655364,ID1516374298,2015/7/8,WA,Clover,0.3,1.0,10.7,1.7,0.0,9.0,10.7
124.8977915,130.0,54.22648671933788,136.47699,148.0,57.313480548121476,120.664908,125.0,55.699109610042555,0.6426035,66.0040445,41.90419122405323,56.186612,39.69250725214339,141.0471915,55.370323842852216,149.4650804621375,156.84884356426315,58.2775725,107.07243123702408,145.9440225,126.15889993979617,5.845733642578125,3.4917775537278697,0.1177215576171875,0.1183013916015625,0.040496826171875,0.0279541015625,0.0272674560546875,0.0302886962890625,0.0383453369140625,0.104217529296875,0.1161956787109375,0.37921142578125,3596.999273837053,43.906309442282776,0.037848657544136535,0.006910756025587389,0.36136904114050467,4.8053824564515316e-05,10.259629796036249,ID1052620238,2015/5/18,Tas,Ryegrass,0.68,5.0,31.3998,20.1707,11.2291,0.0,20.1707
95.0697665,71.0,74.04728394165092,113.1300215,95.0,73.0387973334004,78.139508,59.0,67.48330685819965,0.8471185,48.342813,18.761507675211792,112.702275,64.83059134254735,114.2032215,72.97191832836754,181.79697650862568,178.3462615793282,57.0568875,106.27331697708672,78.64047,117.76670296895935,5.8815155029296875,3.461878592863625,0.11956787109375,0.1090087890625,0.0395965576171875,0.0273895263671875,0.0268402099609375,0.0328521728515625,0.0401458740234375,0.1105194091796875,0.1217041015625,0.37237548828125,6028.839227792437,56.129727839068934,0.0356365249604337,0.006647974841003895,0.3918307910244719,4.451242695483535e-05,10.377566752776678,ID963903358,2015/6/26,Vic,Mixed,0.65,3.0,43.7927,13.8293,29.9634,0.0,13.8293
114.883908,118.0,54.72440663586527,142.209068,149.0,55.48155084865036,61.7583025,56.0,48.20062800232476,0.944423,40.2970345,5.618338722950918,163.3193455,55.76330825867158,142.702179,55.382044903126854,157.97499035392562,141.50339951632645,61.3120725,108.97434676681823,130.0633875,127.47422894265665,5.870819091796875,3.4835655292906527,0.1205902099609375,0.1106109619140625,0.0389862060546875,0.02972412109375,0.029388427734375,0.03082275390625,0.037017822265625,0.106109619140625,0.114227294921875,0.3825225830078125,3675.258502409039,45.32497591070893,0.03599814602574422,0.006609608514470667,0.32016539256368615,4.390418404335814e-05,10.291820612989557,ID529933668,2015/8/18,Vic,Phalaris_Clover,0.82,6.3,50.6,39.3556,7.2286,4.0159,43.3714
109.610272,97.0,70.99031762913879,127.9886105,115.0,71.07775435239418,89.871301,71.0,71.68842104250453,0.7646875,46.208191,21.02083750728118,110.8492865,63.85547995231825,130.5877415,71.53371652884518,144.03436751313546,167.85831663367463,48.7581675,100.27947853146192,113.3710875,126.71473407448455,5.73779296875,3.415421448948129,0.109649658203125,0.1129302978515625,0.0477447509765625,0.036163330078125,0.0371551513671875,0.04058837890625,0.0475311279296875,0.1102447509765625,0.1095123291015625,0.348480224609375,4113.967891646898,44.04551353446541,0.05467083402336484,0.007459209650766267,0.5641134461201246,5.6344496546621747e-05,10.250776959559255,ID147528735,2015/1/15,NSW,Lucerne,0.74,52.0,56.5,53.5,3.0,0.0,53.5
115.0833435,113.0,61.36494208716413,133.6187675,136.0,59.97848149362356,86.9191685,82.0,58.134826806042945,0.8216505,42.34475,14.750491565961456,112.251509,60.54241288735457,135.427073,60.071888414238074,227.95873599885036,169.34987140475315,80.47239,118.510142594159,121.2510975,127.34677545012863,5.954864501953125,3.5324348321599204,0.1293792724609375,0.11187744140625,0.0347747802734375,0.020538330078125,0.0180816650390625,0.0232696533203125,0.0325469970703125,0.10626220703125,0.125396728515625,0.3978729248046875,5255.922812966154,56.82517867227276,0.02077930902569252,0.005635233118468515,0.1771726178309291,3.1765487841911505e-05,10.52111659329151,ID212206832,2015/6/26,Vic,Ryegrass,0.75,3.0,19.72,5.6924,13.3262,0.7014,6.3938
94.1052505,69.0,76.17493420956956,123.680714,105.0,71.85836248099588,69.7365745,41.0,72.19101113369967,0.891986,47.2581,13.623487196382577,147.7710235,74.24593222030718,124.500474,72.21312032293942,227.25277526006676,210.52873045168346,68.6451075,113.10327859444851,90.1566525,121.9086723637586,5.9432830810546875,3.4756849823277696,0.124603271484375,0.107452392578125,0.034912109375,0.022247314453125,0.022369384765625,0.027801513671875,0.038330078125,0.116851806640625,0.1260528564453125,0.3793792724609375,6247.601921453043,58.96153205800058,0.030863038899755373,0.006394904222477439,0.3285986403322779,4.1105060321709704e-05,10.440238989710949,ID1215977190,2015/5/18,Tas,Ryegrass,0.74,5.0,55.3193,30.1002,24.8123,0.4068,30.507
104.603023,101.0,49.45344338123959,116.0175455,117.0,53.35117862480107,41.678425,30.0,41.00829814219769,0.7544255,33.7473215,6.672191624619136,180.1046465,54.89991535157444,118.67912,52.70620411323131,143.33116061927439,139.2411107307456,60.4736325,108.4606659566266,79.8046725,118.24299444224062,5.9107208251953125,3.4837062916953485,0.1222381591796875,0.110076904296875,0.037933349609375,0.024658203125,0.02484130859375,0.0285491943359375,0.03863525390625,0.1104736328125,0.119781494140625,0.3828125,3061.495734603521,41.087405955645906,0.037542799000766354,0.007098985210792059,0.33037660426152976,5.056578647440258e-05,10.144716820583024,ID983582017,2015/9/1,WA,Ryegrass,0.64,9.0,40.94,40.94,0.0,0.0,40.94
71.341771,66.0,40.9040473252166,92.31649,87.0,42.97694139977739,65.6007955,62.0,38.08733545769748,0.9326875,57.0487125,18.191591617897092,91.612286,46.04061852162941,93.2535955,42.911645596765226,124.56273601773717,115.98703977934578,57.5148675,106.5754719856189,38.53611,91.33277766534803,5.9870147705078125,3.5016125905646636,0.1199188232421875,0.1155853271484375,0.0373077392578125,0.0197296142578125,0.018035888671875,0.0238037109375,0.0321044921875,0.1108245849609375,0.1261444091796875,0.39654541015625,2396.195148921248,37.17035917676218,0.034025692136014224,0.008177136721422673,0.24072359233619778,6.710922020609088e-05,9.856200288032962,ID975115267,2015/7/8,WA,Clover,0.73,3.0,40.83,0.8,0.0,40.03,40.83
95.096903,87.0,64.50364261658865,126.5126265,120.0,64.60351310549215,57.859824,43.0,55.35814015742423,0.9719935,44.4587875,6.627322953489119,166.860733,63.56736955941084,126.7082875,64.61652483163532,246.3143591642751,175.60517391151248,79.7115975,118.20540844859003,99.195255,124.31850791609824,5.9480743408203125,3.524776060919288,0.1303558349609375,0.1125640869140625,0.0322418212890625,0.019073486328125,0.01837158203125,0.024261474609375,0.0313568115234375,0.1120452880859375,0.131011962890625,0.3887176513671875,5980.876728272515,60.70455113419087,0.02050792458847562,0.005732110900659052,0.16141509162147177,3.28771216672004e-05,10.496299965624178,ID1148528732,2015/8/18,Vic,Phalaris_Clover,0.86,3.2,40.5,28.0887,0.0,12.4113,40.5
119.359351,119.0,54.404730491555604,146.9518345,153.0,52.45712002754831,58.3462345,51.0,47.58499468499509,0.9317455,39.356838,5.811112513259057,170.688939,53.842172365667786,147.520947,52.45703161848936,162.2365089297789,143.892387881631,65.2490175,111.27023491385596,134.7513075,127.29363118216261,5.8848724365234375,3.5007244178586827,0.121551513671875,0.11395263671875,0.03948974609375,0.0257720947265625,0.0251007080078125,0.0293121337890625,0.035400390625,0.10650634765625,0.11651611328125,0.3863983154296875,3529.6196192121924,45.09988542568167,0.030563681123747327,0.006638917896785123,0.28183965385621584,4.419956895950081e-05,10.280220729798886,ID187238869,2015/9/29,Vic,Ryegrass_Clover,0.75,4.0,43.77,28.9098,2.972,11.8881,40.798
